   5.3415319710695182E-006  -1.0858813806745875E-004  0.14696584680289312      -0.98914118619325353        1.0859993559064941E-004  -1.4697623291040926E-003   9.8914000644093579E-003   1.4697623291040933E-003
   5.6176258220004956E-006  -1.1229346122797810E-004  0.14943823741780002      -0.98877065387720164        1.1230607742228202E-004  -1.4944916572293787E-003   9.8876939225777255E-003   1.4944916572293793E-003
   5.9030623581809283E-006  -1.1606059635360564E-004  0.15190969376418198      -0.98839394036463890        1.1607407303068705E-004  -1.5192118253153735E-003   9.8839259269693207E-003   1.5192118253153741E-003
   6.1979961871539309E-006  -1.1988952035455495E-004  0.15438020038128467      -0.98801104796454398        1.1990390071823538E-004  -1.5439226816346241E-003   9.8800960992817717E-003   1.5439226816346247E-003
   6.5025818617721056E-006  -1.2378020976177876E-004  0.15684974181382286      -0.98762197902382165        1.2379553843018499E-004  -1.5686240745062874E-003   9.8762044615698218E-003   1.5686240745062879E-003
   6.8169738793048564E-006  -1.2773264072708641E-004  0.15931830261206958      -0.98722673592729093        1.2774896375475616E-004  -1.5933158522968944E-003   9.8722510362452519E-003   1.5933158522968948E-003
   7.1413266805458864E-006  -1.3174678902326325E-004  0.16178586733194547      -0.98682532109767329        1.3176415392320806E-004  -1.6179978634211143E-003   9.8682358460768001E-003   1.6179978634211149E-003
   7.4757946489208965E-006  -1.3582263004419199E-004  0.16425242053510797      -0.98641773699558044        1.3584108580991648E-004  -1.6426699563425200E-003   9.8641589141900930E-003   1.6426699563425204E-003
   7.8205321095954686E-006  -1.3996013880497588E-004  0.16671794678904053      -0.98600398611950213        1.3997973593245287E-004  -1.6673319795743513E-003   9.8600202640675566E-003   1.6673319795743520E-003
   8.1756933285831600E-006  -1.4415928994206378E-004  0.16918243066714175      -0.98558407100579337        1.4418008045166461E-004  -1.6919837816802806E-003   9.8558199195483438E-003   1.6919837816802813E-003
   8.5414325118537922E-006  -1.4842005771337728E-004  0.17164585674881469      -0.98515799422866202        1.4844209517175645E-004  -1.7166252112751767E-003   9.8515579048282509E-003   1.7166252112751773E-003
   8.9179038044419433E-006  -1.5274241599843967E-004  0.17410820961955589      -0.98472575840015575        1.5276575554037334E-004  -1.7412561170258695E-003   9.8472342444596347E-003   1.7412561170258700E-003
   9.3052612895556606E-006  -1.5712633829850664E-004  0.17656947387104452      -0.98428736617014911        1.5715103664868443E-004  -1.7658763476519148E-003   9.8428489633513236E-003   1.7658763476519153E-003
   9.7036589876853669E-006  -1.6157179773669924E-004  0.17902963410123154      -0.98384282022632985        1.6159791323146829E-004  -1.7904857519263585E-003   9.8384020867685398E-003   1.7904857519263589E-003
   1.0113250855713001E-005  -1.6607876705813845E-004  0.18148867491442880      -0.98339212329418590        1.6610635966719946E-004  -1.8150841786765016E-003   9.8338936403328091E-003   1.8150841786765022E-003
   1.0534190786021361E-005  -1.7064721863008177E-004  0.18394658092139796      -0.98293527813699155        1.7067634997813626E-004  -1.8396714767846645E-003   9.8293236500218723E-003   1.8396714767846651E-003
   1.0966632605603680E-005  -1.7527712444206177E-004  0.18640333673943973      -0.98247228755579352        1.7530785783040969E-004  -1.8642474951889520E-003   9.8246921421695985E-003   1.8642474951889524E-003
   1.1410730075173409E-005  -1.7996845610602651E-004  0.18885892699248277      -0.98200315438939700        1.8000085653411383E-004  -1.8888120828840175E-003   9.8199991434658948E-003   1.8888120828840177E-003
   1.1866636888274251E-005  -1.8472118485648184E-004  0.19131333631117270      -0.98152788151435144        1.8475531904339729E-004  -1.9133650889218280E-003   9.8152446809566113E-003   1.9133650889218282E-003
   1.2334506670390398E-005  -1.8953528155063562E-004  0.19376654933296109      -0.98104647184493610        1.8957121795655610E-004  -1.9379063624124285E-003   9.8104287820434521E-003   1.9379063624124287E-003
   1.2814492978057030E-005  -1.9441071666854399E-004  0.19621855070219441      -0.98055892833314529        1.9444852551612764E-004  -1.9624357525247073E-003   9.8055514744838802E-003   1.9624357525247073E-003
   1.3306749297971036E-005  -1.9934746031325916E-004  0.19866932507020302      -0.98006525396867383        1.9938721360898600E-004  -1.9869531084871599E-003   9.8006127863910220E-003   1.9869531084871599E-003
   1.3811429046101961E-005  -2.0434548221097976E-004  0.20111885709538993      -0.97956545177890175        2.0438725376643866E-004  -2.0114582795886541E-003   9.7956127462335701E-003   2.0114582795886541E-003
   1.4328685566803230E-005  -2.0940475171120243E-004  0.20356713144331978      -0.97905952482887948        2.0944861716432417E-004  -2.0359511151791954E-003   9.7905513828356848E-003   2.0359511151791959E-003
   1.4858672131923583E-005  -2.1452523778687574E-004  0.20601413278680775      -0.97854747622131211        2.1457127462311132E-004  -2.0604314646706910E-003   9.7854287253768980E-003   2.0604314646706914E-003
   1.5401541939918784E-005  -2.1970690903455589E-004  0.20845984580600824      -0.97802930909654406        2.1975519660799957E-004  -2.0848991775377140E-003   9.7802448033920096E-003   2.0848991775377144E-003
   1.5957448114963579E-005  -2.2494973367456433E-004  0.21090425518850375      -0.97750502663254324        2.2500035322902054E-004  -2.1093541033182701E-003   9.7749996467709887E-003   2.1093541033182705E-003
   1.6526543706063889E-005  -2.3025367955114724E-004  0.21334734562939373      -0.97697463204488499        2.3030671424114108E-004  -2.1337960916145604E-003   9.7696932857588691E-003   2.1337960916145609E-003
   1.7108981686169288E-005  -2.3561871413263711E-004  0.21578910183138317      -0.97643812858673595        2.3567424904436728E-004  -2.1582249920937477E-003   9.7643257509556422E-003   2.1582249920937477E-003
   1.7704914951285727E-005  -2.4104480451161598E-004  0.21822950850487152      -0.97589551954883802        2.4110292668385003E-004  -2.1826406544887202E-003   9.7588970733161595E-003   2.1826406544887202E-003
   1.8314496319588541E-005  -2.4653191740508075E-004  0.22066855036804123      -0.97534680825949149        2.4659271584999171E-004  -2.2070429285988577E-003   9.7534072841500181E-003   2.2070429285988577E-003
   1.8937878530535688E-005  -2.5208001915461031E-004  0.22310621214694651      -0.97479199808453854        2.5214358487855415E-004  -2.2314316642907954E-003   9.7478564151214555E-003   2.2314316642907954E-003
   1.9575214243981312E-005  -2.5768907572653471E-004  0.22554247857560195      -0.97423109242734618        2.5775550175076786E-004  -2.2558067114991894E-003   9.7422444982492428E-003   2.2558067114991894E-003
   2.0226656039289525E-005  -2.6335905271210623E-004  0.22797733439607112      -0.97366409472878901        2.6342843409344263E-004  -2.2801679202274811E-003   9.7365715659065676E-003   2.2801679202274806E-003
   2.0892356414448521E-005  -2.6908991532767208E-004  0.23041076435855523      -0.97309100846723251        2.6916234917907940E-004  -2.3045151405486626E-003   9.7308376508209310E-003   2.3045151405486622E-003
   2.1572467785184923E-005  -2.7488162841484949E-004  0.23284275322148160      -0.97251183715851475        2.7495721392598315E-004  -2.3288482226060414E-003   9.7250427860740268E-003   2.3288482226060414E-003
   2.2267142484078439E-005  -2.8073415644070228E-004  0.23527328575159223      -0.97192658435592938        2.8081299489837752E-004  -2.3531670166140059E-003   9.7191870051016316E-003   2.3531670166140059E-003
   2.2976532759676810E-005  -2.8664746349791952E-004  0.23770234672403240      -0.97133525365020768        2.8672965830652024E-004  -2.3774713728587898E-003   9.7132703416934890E-003   2.3774713728587898E-003
   2.3700790775611039E-005  -2.9262151330499618E-004  0.24012992092243896      -0.97073784866950008        2.9270717000682027E-004  -2.4017611416992366E-003   9.7072928299931881E-003   2.4017611416992371E-003
   2.4440068609710910E-005  -2.9865626920641569E-004  0.24255599313902895      -0.97013437307935813        2.9874549550195587E-004  -2.4260361735675665E-003   9.7012545044980521E-003   2.4260361735675669E-003
   2.5194518253120817E-005  -3.0475169417283404E-004  0.24498054817468798      -0.96952483058271632        3.0484459994099421E-004  -2.4502963189701396E-003   9.6951554000590141E-003   2.4502963189701396E-003
   2.5964291609415882E-005  -3.1090775080126640E-004  0.24740357083905848      -0.96890922491987308        3.1100444811951207E-004  -2.4745414284882217E-003   9.6889955518804968E-003   2.4745414284882217E-003
   2.6749540493718379E-005  -3.1712440131527518E-004  0.24982504595062824      -0.96828755986847226        3.1722500447971800E-004  -2.4987713527787492E-003   9.6827749955202911E-003   2.4987713527787492E-003
   2.7550416631814473E-005  -3.2340160756516015E-004  0.25224495833681865      -0.96765983924348375        3.2350623311057564E-004  -2.5229859425750945E-003   9.6764937668894335E-003   2.5229859425750945E-003
   2.8367071659271258E-005  -3.2973933102815065E-004  0.25466329283407296      -0.96702606689718473        3.2984809774792850E-004  -2.5471850486878311E-003   9.6701519022520804E-003   2.5471850486878311E-003
   2.9199657120554117E-005  -3.3613753280859935E-004  0.25708003428794468      -0.96638624671913986        3.3625056177462569E-004  -2.5713685220054979E-003   9.6637494382253841E-003   2.5713685220054984E-003
   3.0048324468144387E-005  -3.4259617363817819E-004  0.25949516755318569      -0.96574038263618200        3.4271358822064946E-004  -2.5955362134953658E-003   9.6572864117793599E-003   2.5955362134953658E-003
   3.0913225061657367E-005  -3.4911521387607619E-004  0.26190867749383440      -0.96508847861239222        3.4923713976324348E-004  -2.6196879742042011E-003   9.6507628602367657E-003   2.6196879742042011E-003
   3.1794510166960612E-005  -3.5569461350919921E-004  0.26432054898330404      -0.96443053864907990        3.5582117872704291E-004  -2.6438236552590324E-003   9.6441788212729661E-003   2.6438236552590324E-003
   3.2692330955292588E-005  -3.6233433215237138E-004  0.26673076690447084      -0.96376656678476269        3.6246566708420539E-004  -2.6679431078679141E-003   9.6375343329158040E-003   2.6679431078679141E-003
   3.3606838502381640E-005  -3.6903432904853881E-004  0.26913931614976194      -0.96309656709514591        3.6917056645454358E-004  -2.6920461833206933E-003   9.6308294335454656E-003   2.6920461833206933E-003
   3.4538183787565306E-005  -3.7579456306897490E-004  0.27154618162124355      -0.96242054369310226        3.7593583810565886E-004  -2.7161327329897739E-003   9.6240641618943502E-003   2.7161327329897739E-003
   3.5486517692909935E-005  -3.8261499271348773E-004  0.27395134823070910      -0.96173850072865097        3.8276144295307642E-004  -2.7402026083308819E-003   9.6172385570469331E-003   2.7402026083308819E-003
   3.6451991002330687E-005  -3.8949557611062932E-004  0.27635480089976705      -0.96105044238893689        3.8964734156038161E-004  -2.7642556608838309E-003   9.6103526584396283E-003   2.7642556608838305E-003
   3.7434754400711843E-005  -3.9643627101790686E-004  0.27875652455992894      -0.96035637289820908        3.9659349413935762E-004  -2.7882917422732871E-003   9.6034065058606521E-003   2.7882917422732867E-003
   3.8434958473027473E-005  -4.0343703482199574E-004  0.28115650415269738      -0.95965629651780016        4.0359986055012441E-004  -2.8123107042095355E-003   9.5964001394498854E-003   2.8123107042095355E-003
   3.9452753703462463E-005  -4.1049782453895454E-004  0.28355472462965392      -0.95895021754610432        4.1066640030127901E-004  -2.8363123984892435E-003   9.5893335996987301E-003   2.8363123984892430E-003
   4.0488290474533867E-005  -4.1761859681444197E-004  0.28595117095254680      -0.95823814031855559        4.1779307255003723E-004  -2.8602966769962273E-003   9.5822069274499721E-003   2.8602966769962269E-003
   4.1541719066212648E-005  -4.2479930792393565E-004  0.28834582809337894      -0.95752006920760613        4.2497983610237643E-004  -2.8842633917022177E-003   9.5750201638976334E-003   2.8842633917022169E-003
   4.2613189655045744E-005  -4.3203991377295303E-004  0.29073868103449563      -0.95679600862270442        4.3222664941317983E-004  -2.9082123946676240E-003   9.5677733505868286E-003   2.9082123946676235E-003
   4.3702852313278537E-005  -4.3934036989727376E-004  0.29312971476867233      -0.95606596301027236        4.3953347058638196E-004  -2.9321435380423003E-003   9.5604665294136259E-003   2.9321435380422999E-003
   4.4810857007977652E-005  -4.4670063146316454E-004  0.29551891429920241      -0.95532993685368328        4.4690025737511576E-004  -2.9560566740663109E-003   9.5530997426248928E-003   2.9560566740663105E-003
   4.5937353600154119E-005  -4.5412065326760534E-004  0.29790626463998476      -0.95458793467323910        4.5432696718186055E-004  -2.9799516550706945E-003   9.5456730328181486E-003   2.9799516550706941E-003
   4.7082491843886949E-005  -4.6160038973851804E-004  0.30029175081561144      -0.95383996102614788        4.6181355705859152E-004  -3.0038283334782312E-003   9.5381864429414185E-003   3.0038283334782308E-003
   4.8246421385447069E-005  -4.6913979493499650E-004  0.30267535786145539      -0.95308602050650004        4.6935998370693083E-004  -3.0276865618042068E-003   9.5306400162930797E-003   3.0276865618042059E-003
   4.9429291762421606E-005  -4.7673882254753902E-004  0.30505707082375794      -0.95232611774524578        4.7696620347829942E-004  -3.0515261926571781E-003   9.5230337965217099E-003   3.0515261926571773E-003
   5.0631252402838569E-005  -4.8439742589828237E-004  0.30743687475971626      -0.95156025741017147        4.8463217237407083E-004  -3.0753470787397391E-003   9.5153678276259385E-003   3.0753470787397387E-003
   5.1852452624291960E-005  -4.9211555794123770E-004  0.30981475473757092      -0.95078844420587594        4.9235784604572590E-004  -3.0991490728492855E-003   9.5076421539542835E-003   3.0991490728492850E-003
   5.3093041633067200E-005  -4.9989317126252874E-004  0.31219069583669340      -0.95001068287374679        5.0014317979500873E-004  -3.1229320278787806E-003   9.4998568202050004E-003   3.1229320278787806E-003
   5.4353168523267010E-005  -5.0773021808063153E-004  0.31456468314767339      -0.94922697819193658        5.0798812857408445E-004  -3.1466957968175210E-003   9.4920118714259243E-003   3.1466957968175210E-003
   5.5632982275937630E-005  -5.1562665024661636E-004  0.31693670177240629      -0.94843733497533811        5.1589264698569787E-004  -3.1704402327519016E-003   9.4841073530143108E-003   3.1704402327519011E-003
   5.6932631758195497E-005  -5.2358241924439113E-004  0.31930673682418048      -0.94764175807556061        5.2385668928333381E-004  -3.1941651888661806E-003   9.4761433107166757E-003   3.1941651888661798E-003
   5.8252265722354294E-005  -5.3159747619094732E-004  0.32167477342776463      -0.94684025238090497        5.3188020937137851E-004  -3.2178705184432456E-003   9.4681197906286308E-003   3.2178705184432448E-003
   5.9592032805052384E-005  -5.3967177183660735E-004  0.32404079671949482      -0.94603282281633894        5.3996316080528225E-004  -3.2415560748653787E-003   9.4600368391947274E-003   3.2415560748653783E-003
   6.0952081526380700E-005  -5.4780525656527418E-004  0.32640479184736199      -0.94521947434347231        5.4810549679172398E-004  -3.2652217116150226E-003   9.4518945032082864E-003   3.2652217116150217E-003
   6.2332560289011000E-005  -5.5599788039468253E-004  0.32876674397109895      -0.94440021196053148        5.5630717018877651E-004  -3.2888672822755450E-003   9.4436928298112337E-003   3.2888672822755441E-003
   6.3733617377324578E-005  -5.6424959297665200E-004  0.33112663826226757      -0.94357504070233444        5.6456813350607348E-004  -3.3124926405320044E-003   9.4354318664939367E-003   3.3124926405320031E-003
   6.5155400956541361E-005  -5.7256034359734259E-004  0.33348445990434589      -0.94274396564026530        5.7288833890497756E-004  -3.3360976401719165E-003   9.4271116610950331E-003   3.3360976401719156E-003
   6.6598059071849464E-005  -5.8093008117751155E-004  0.33584019409281513      -0.94190699188224836        5.8126773819875007E-004  -3.3596821350860184E-003   9.4187322618012603E-003   3.3596821350860176E-003
   6.8061739647535112E-005  -5.8935875427277261E-004  0.33819382603524656      -0.94106412457272226        5.8970628285272199E-004  -3.3832459792690348E-003   9.4102937171472896E-003   3.3832459792690335E-003
   6.9546590486113064E-005  -5.9784631107385664E-004  0.34054534095138872      -0.94021536889261392        5.9820392398446604E-004  -3.4067890268204425E-003   9.4017960760155450E-003   3.4067890268204412E-003
   7.1052759267457429E-005  -6.0639269940687473E-004  0.34289472407325428      -0.93936073005931209        6.0676061236397054E-004  -3.4303111319452374E-003   9.3932393876360407E-003   3.4303111319452361E-003
   7.2580393547932916E-005  -6.1499786673358274E-004  0.34524196064520674      -0.93850021332664124        6.1537629841381422E-004  -3.4538121489546990E-003   9.3846237015861988E-003   3.4538121489546981E-003
   7.4129640759526501E-005  -6.2366176015164819E-004  0.34758703592404738      -0.93763382398483475        6.2405093220934261E-004  -3.4772919322671558E-003   9.3759490677906704E-003   3.4772919322671549E-003
   7.5700648208979626E-005  -6.3238432639491852E-004  0.34992993517910209      -0.93676156736050775        6.3278446347884596E-004  -3.5007503364087511E-003   9.3672155365211660E-003   3.5007503364087502E-003
   7.7293563076920736E-005  -6.4116551183369193E-004  0.35227064369230798      -0.93588344881663044        6.4157684160373813E-004  -3.5241872160142081E-003   9.3584231583962747E-003   3.5241872160142068E-003
   7.8908532416998317E-005  -6.5000526247498949E-004  0.35460914675830024      -0.93499947375250070        6.5042801561873708E-004  -3.5476024258275958E-003   9.3495719843812754E-003   3.5476024258275945E-003
   8.0545703155014421E-005  -6.5890352396282979E-004  0.35694542968449861      -0.93410964760371662        6.5933793421204666E-004  -3.5709958207030949E-003   9.3406620657879667E-003   3.5709958207030936E-003
